newspaper_id	time_ut	title	url	file_name
news-first-lk	1650775920	#Rambukkana: Video footage to be submitted to Govt. Analyst	https://www.newsfirst.lk/2022/04/24/rambukkana-video-footage-to-be-submitted-to-govt-analyst/	/tmp/news_lk2/articles/a0/a0f4e335.json
daily-mirror-lk	1650775620	Pope to conduct special prayer in Vatican with SL Easter Sunday attack victims	https://www.dailymirror.lk/breaking_news/Pope-to-conduct-special-prayer-in-Vatican-with-SL-Easter-Sunday-attack-victims/108-235587	/tmp/news_lk2/articles/f7/f782f264.json
news-first-lk	1650775560	IUSF protest march: several roads barred	https://www.newsfirst.lk/2022/04/24/iusf-protest-march-several-roads-barred/	/tmp/news_lk2/articles/9f/9ff37976.json
daily-mirror-lk	1650775440	Bangladesh wants to sign CEPA with India, Sri Lanka in a year	https://www.dailymirror.lk/breaking_news/Bangladesh-wants-to-sign-CEPA-with-India-Sri-Lanka-in-a-year/108-235586	/tmp/news_lk2/articles/ee/eeec6666.json
news-first-lk	1650774420	Price controls for essential food items to be introduced	https://www.newsfirst.lk/2022/04/24/price-controls-for-essential-food-items-to-be-introduced/	/tmp/news_lk2/articles/e1/e1bca5b1.json
news-first-lk	1650774180	21st Constitutional Amendment to be presented to Cabinet tomorrow	https://www.newsfirst.lk/2022/04/24/21st-constitutional-amendment-to-be-presented-to-cabinet-tomorrow/	/tmp/news_lk2/articles/ab/abb1dc0f.json
news-first-lk	1650774120	Medicine importation fund to be introduced	https://www.newsfirst.lk/2022/04/24/medicine-importation-fund-to-be-introduced/	/tmp/news_lk2/articles/7f/7fc47169.json
news-first-lk	1650772980	HRCSL to issue recommendations to Police over protest conduct	https://www.newsfirst.lk/2022/04/24/hrcsl-to-issue-recommendations-to-police-over-protest-conduct/	/tmp/news_lk2/articles/72/7223b461.json
news-first-lk	1650771060	IMF team assures support to overcome current economic crisis	https://www.newsfirst.lk/2022/04/24/imf-team-assures-support-to-overcome-current-economic-crisis/	/tmp/news_lk2/articles/2a/2ab29bd9.json
daily-mirror-lk	1650770880	Worker dies as mound of earth fell on him in Kandy	https://www.dailymirror.lk/latest_news/Worker-dies-as-mound-of-earth-fell-on-him-in-Kandy/342-235585	/tmp/news_lk2/articles/da/da3f4c2f.json
daily-mirror-lk	1650770880	Worker dies as mound of earth fell on him in Kandy	https://www.dailymirror.lk/breaking_news/Worker-dies-as-mound-of-earth-fell-on-him-in-Kandy/108-235585	/tmp/news_lk2/articles/40/403e2d6f.json
ada-derana-lk	1650769980	Over 100 killed in explosion at illegal oil refinery in Nigeria	http://www.adaderana.lk/news/82012/over-100-killed-in-explosion-at-illegal-oil-refinery-in-nigeria	/tmp/news_lk2/articles/d4/d4318029.json
ada-derana-lk	1650769500	42-year-old man shot dead in Beliatta	http://www.adaderana.lk/news/82011/42-year-old-man-shot-dead-in-beliatta	/tmp/news_lk2/articles/bd/bd3c490f.json
ada-derana-lk	1650767400	Showers expected in most parts of the island	http://www.adaderana.lk/news/82010/showers-expected-in-most-parts-of-the-island	/tmp/news_lk2/articles/3f/3f83c692.json
economy-next-com	1650742560	IMF to work closely with Sri Lanka on bailout, says initial talks ‘fruitful’	https://economynext.com/imf-to-work-closely-with-sri-lanka-on-bailout-says-initial-talks-fruitful-93380/	/tmp/news_lk2/articles/87/87c94498.json
economy-next-com	1650742560	IMF to work closely on Sri Lanka program, says initial talks ‘fruitful’	https://economynext.com/imf-to-work-closely-on-sri-lanka-program-says-initial-talks-fruitful-93380/	/tmp/news_lk2/articles/0d/0db51fb7.json
economy-next-com	1650742560	Sri Lanka’s planned creditor negotiations welcomed by IMF after first round talks	https://economynext.com/sri-lankas-planned-creditor-negotiations-welcomed-by-imf-after-first-round-talks-93380/	/tmp/news_lk2/articles/88/881776e6.json
economy-next-com	1650742560	IMF says Sri Lanka initial talks ‘fruitful’, to work closely on bailout	https://economynext.com/imf-says-sri-lanka-initial-talks-fruitful-to-work-closely-on-bailout-93380/	/tmp/news_lk2/articles/a6/a689610f.json
economy-next-com	1650742560	Sri Lanka’s planned debt negotiations welcomed by IMF after first round ‘fruitful’ talks	https://economynext.com/sri-lankas-planned-debt-negotiations-welcomed-by-imf-after-first-round-fruitful-talks-93380/	/tmp/news_lk2/articles/70/70a5481f.json
economy-next-com	1650742560	Sri Lanka’s planned debt negotiations welcomed by IMF after first round talks	https://economynext.com/sri-lankas-planned-debt-negotiations-welcomed-by-imf-after-first-round-talks-93380/	/tmp/news_lk2/articles/8c/8c1c4b6a.json
ada-derana-lk	1650738540	Sri Lanka says India, World Bank consider USD 2 billion bridge finance	http://www.adaderana.lk/news/82008/sri-lanka-says-india-world-bank-consider-usd-2-billion-bridge-finance	/tmp/news_lk2/articles/68/68a33fed.json
ada-derana-lk	1650738060	PM says forming an interim govt will happen only under his leadership	http://www.adaderana.lk/news/82007/pm-says-forming-an-interim-govt-will-happen-only-under-his-leadership	/tmp/news_lk2/articles/53/5361d285.json
daily-mirror-lk	1650736800	IMF says it held ’fruitful’ technical talks with Sri Lanka on loan request	https://www.dailymirror.lk/breaking_news/IMF-says-it-held-fruitful-technical-talks-with-Sri-Lanka-on-loan-request/108-235584	/tmp/news_lk2/articles/83/83780aae.json
ada-derana-lk	1650733200	‘Fruitful’ technical talks held with Sri Lanka on loan request - IMF	http://www.adaderana.lk/news/82006/fruitful-technical-talks-held-with-sri-lanka-on-loan-request-imf	/tmp/news_lk2/articles/89/89fae97a.json
daily-mirror-lk	1650728820	It is improper to ask me to step down , I am ready to head interim govt - MR	https://www.dailymirror.lk/top_story/It-is-improper-to-ask-me-to-step-down-I-am-ready-to-head-interim-govt-MR/155-235583	/tmp/news_lk2/articles/44/44a2fb6b.json
daily-mirror-lk	1650728820	It is improper to ask me to step down , I am ready to head interim govt - MR	https://www.dailymirror.lk/latest_news/It-is-improper-to-ask-me-to-step-down-I-am-ready-to-head-interim-govt-MR/342-235583	/tmp/news_lk2/articles/2c/2ca0615c.json
daily-mirror-lk	1650728820	It is improper to ask me to step down , I am ready to head interim govt - MR	https://www.dailymirror.lk/breaking_news/It-is-improper-to-ask-me-to-step-down-I-am-ready-to-head-interim-govt-MR/108-235583	/tmp/news_lk2/articles/01/0156a35e.json
daily-mirror-lk	1650725400	Govt. trying to privatise health care under the guise of reviving economy: GMOA	https://www.dailymirror.lk/latest_news/Govt-trying-to-privatise-health-care-under-the-guise-of-reviving-economy-GMOA/342-235577	/tmp/news_lk2/articles/9f/9fe38fa3.json
daily-mirror-lk	1650725400	Govt. trying to privatise health care under the guise of reviving economy: GMOA	https://www.dailymirror.lk/breaking_news/Govt-trying-to-privatise-health-care-under-the-guise-of-reviving-economy-GMOA/108-235577	/tmp/news_lk2/articles/46/46920ed0.json
daily-mirror-lk	1650724680	If interim govt formed, I should give leadership to it: MR	https://www.dailymirror.lk/latest_news/If-interim-govt-formed-I-should-give-leadership-to-it-MR/342-235582	/tmp/news_lk2/articles/55/55409bd0.json
daily-mirror-lk	1650724680	If interim govt formed, I should give leadership to it: MR	https://www.dailymirror.lk/breaking_news/If-interim-govt-formed-I-should-give-leadership-to-it-MR/108-235582	/tmp/news_lk2/articles/a1/a1eb2ae6.json
ada-derana-lk	1650722040	Suspect arrested over attempt to set fire to Rambukkana fuel bowser granted bail	http://www.adaderana.lk/news/82005/suspect-arrested-over-attempt-to-set-fire-to-rambukkana-fuel-bowser-granted-bail	/tmp/news_lk2/articles/32/327219e7.json
ada-derana-lk	1650721860	Two state ministers to continue to serve in previous portfolios	http://www.adaderana.lk/news/82004/two-state-ministers-to-continue-to-serve-in-previous-portfolios	/tmp/news_lk2/articles/de/de2635c8.json
daily-mirror-lk	1650720600	Price of milk powder most certain to go up next week: Importers	https://www.dailymirror.lk/latest_news/Price-of-milk-powder-most-certain-to-go-up-next-week-Importers/342-235581	/tmp/news_lk2/articles/25/2512c9af.json
daily-mirror-lk	1650720600	Price of milk powder most certain to go up next week: Importers	https://www.dailymirror.lk/breaking_news/Price-of-milk-powder-most-certain-to-go-up-next-week-Importers/108-235581	/tmp/news_lk2/articles/2c/2c4f6841.json
news-first-lk	1650720240	No deals for positions – Sajith	https://www.newsfirst.lk/2022/04/23/no-deals-for-positions-sajith/	/tmp/news_lk2/articles/f1/f1ec167a.json
news-first-lk	1650719400	If interim Govt is appointed, I will lead it : PM	https://www.newsfirst.lk/2022/04/23/if-interim-govt-is-appointed-i-will-lead-it-pm/	/tmp/news_lk2/articles/f3/f3a010ab.json
news-first-lk	1650718740	Two State Ministers to continue previous portfolios	https://www.newsfirst.lk/2022/04/23/two-state-ministers-to-continue-previous-portfolios/	/tmp/news_lk2/articles/d6/d60428a4.json
daily-mirror-lk	1650717600	Cost of cement to rise by Rs 450: Construction Association	https://www.dailymirror.lk/breaking_news/Cost-of-cement-to-rise-by-Rs-450-Construction-Association/108-235576	/tmp/news_lk2/articles/51/518240b5.json
daily-mirror-lk	1650717600	Cost of cement to rise by Rs 450: Construction Association	https://www.dailymirror.lk/latest_news/Cost-of-cement-to-rise-by-Rs-450-Construction-Association/342-235576	/tmp/news_lk2/articles/e2/e2d33c49.json
ada-derana-lk	1650716880	Fitch places seven Sri Lankan insurers on Rating Watch Negative	http://www.adaderana.lk/news/82003/fitch-places-seven-sri-lankan-insurers-on-rating-watch-negative	/tmp/news_lk2/articles/7f/7fddbe7b.json
news-first-lk	1650716520	Court rejects application to issue order on Galle Face Protest	https://www.newsfirst.lk/2022/04/23/court-rejects-application-to-issue-order-on-galle-face-protest/	/tmp/news_lk2/articles/e8/e82b025a.json
daily-mirror-lk	1650716460	Sri Lanka welcomes cooperation for debt restructuring to support economic recovery: Prez	https://www.dailymirror.lk/latest_news/Sri-Lanka-welcomes-cooperation-for-debt-restructuring-to-support-economic-recovery-Prez/342-235580	/tmp/news_lk2/articles/3d/3daea8a4.json
daily-mirror-lk	1650716460	Sri Lanka welcomes cooperation for debt restructuring to support economic recovery: Prez	https://www.dailymirror.lk/breaking_news/Sri-Lanka-welcomes-cooperation-for-debt-restructuring-to-support-economic-recovery-Prez/108-235580	/tmp/news_lk2/articles/09/092c5748.json
news-first-lk	1650715140	Worker’s remittances rise in March in comparison with February	https://www.newsfirst.lk/2022/04/23/workers-remittances-rise-in-march-in-comparison-with-february/	/tmp/news_lk2/articles/40/40cfe110.json
economy-next-com	1650714180	Sri Lanka prime minister says no interim govt possible without him	https://economynext.com/sri-lanka-prime-minister-says-no-interim-govt-possible-without-him-93377/	/tmp/news_lk2/articles/6c/6cb57909.json
economy-next-com	1650714180	Sri Lanka prime ministers says no interim govt possible without him	https://economynext.com/sri-lanka-prime-ministers-says-no-interim-govt-possible-without-him-93377/	/tmp/news_lk2/articles/22/2222c882.json
economy-next-com	1650714180	Sri Lanka prime ministers says no interim govt possible without him, denies rumours	https://economynext.com/sri-lanka-prime-ministers-says-no-interim-govt-possible-without-him-denies-rumours-93377/	/tmp/news_lk2/articles/61/61dbf949.json
daily-mirror-lk	1650714120	SLAF hand over another batch of organic fertilizer	https://www.dailymirror.lk/caption_story/SLAF-hand-over-another-batch-of-organic-fertilizer/110-235597	/tmp/news_lk2/articles/96/9608a227.json
ada-derana-lk	1650713580	Sri Lanka welcomes investments, financing for sustainability efforts - President	http://www.adaderana.lk/news/82002/sri-lanka-welcomes-investments-financing-for-sustainability-efforts-president	/tmp/news_lk2/articles/d5/d5939be9.json
daily-mirror-lk	1650712680	CID arrests suspect who set fire to bowser during Rambukkana clash	https://www.dailymirror.lk/breaking_news/CID-arrests-suspect-who-set-fire-to-bowser-during-Rambukkana-clash/108-235579	/tmp/news_lk2/articles/90/90a49e46.json
daily-mirror-lk	1650712680	CID arrests suspect over alleged attempt to set fire to fuel bowser in Rambukkana	https://www.dailymirror.lk/top_story/CID-arrests-suspect-over-alleged-attempt-to-set-fire-to-fuel-bowser-in-Rambukkana/155-235579	/tmp/news_lk2/articles/33/3389f086.json
daily-mirror-lk	1650712680	CID arrests suspect who police say attempted to set fire to fuel bowser in Rambukkana	https://www.dailymirror.lk/top_story/CID-arrests-suspect-who-police-say-attempted-to-set-fire-to-fuel-bowser-in-Rambukkana/155-235579	/tmp/news_lk2/articles/55/555524e7.json
daily-mirror-lk	1650712680	CID arrests suspect over alleged attempt to set fire to fuel bowser in Rambukkana	https://www.dailymirror.lk/breaking_news/CID-arrests-suspect-over-alleged-attempt-to-set-fire-to-fuel-bowser-in-Rambukkana/108-235579	/tmp/news_lk2/articles/a1/a1c41756.json
news-first-lk	1650712140	Several reservoirs reach maximum capacity	https://www.newsfirst.lk/2022/04/23/several-reservoirs-reach-maximum-capacity/	/tmp/news_lk2/articles/fb/fb3e6308.json
news-first-lk	1650712080	Icon Barbara Sansoni no more	https://www.newsfirst.lk/2022/04/23/icon-barbara-sansoni-no-more/	/tmp/news_lk2/articles/a5/a5944231.json
economy-next-com	1650711420	Bangladesh a surprising economic success	https://economynext.com/bangladesh-a-surprising-economic-success-93374/	/tmp/news_lk2/articles/ab/ab359a99.json
daily-mirror-lk	1650711180	Next gas shipment   sufficient only for three days: Litro	https://www.dailymirror.lk/latest_news/Next-gas-shipment-sufficient-only-for-three-days-Litro/342-235575	/tmp/news_lk2/articles/93/933e8b81.json
daily-mirror-lk	1650711180	Next gas shipment   sufficient only for three days: Litro	https://www.dailymirror.lk/breaking_news/Next-gas-shipment-sufficient-only-for-three-days-Litro/108-235575	/tmp/news_lk2/articles/75/753800dd.json
news-first-lk	1650708840	Achievements of Govt are reflection of inclusive development: President	https://www.newsfirst.lk/2022/04/23/achievements-of-govt-are-a-reflection-of-inclusive-development-president/	/tmp/news_lk2/articles/d3/d3943c42.json
ada-derana-lk	1650708420	Youth arrested for attempting to set fire to fuel bowser during Rambukkana incident	http://www.adaderana.lk/news/82001/youth-arrested-for-attempting-to-set-fire-to-fuel-bowser-during-rambukkana-incident	/tmp/news_lk2/articles/0d/0d107602.json
ada-derana-lk	1650708420	Youth arrested over attempt to set fire to fuel bowser during Rambukkana incident	http://www.adaderana.lk/news/82001/youth-arrested-over-attempt-to-set-fire-to-fuel-bowser-during-rambukkana-incident	/tmp/news_lk2/articles/7e/7ead3146.json
news-first-lk	1650707520	BASL requests for 21st amendment, abolition of Executive Presidency and interim Govt	https://www.newsfirst.lk/2022/04/23/basl-requests-for-21st-amendment-abolition-of-executive-presidency-and-interim-govt/	/tmp/news_lk2/articles/6d/6d4d8cb6.json
news-first-lk	1650705900	Rambukkana arsonist arrested by CID	https://www.newsfirst.lk/2022/04/23/rambukkana-arsonist-arrested-by-cid/	/tmp/news_lk2/articles/2f/2fe7d184.json
ada-derana-lk	1650705900	China must be treated as equal Sri Lanka creditor, India says	http://www.adaderana.lk/news/82000/china-must-be-treated-as-equal-sri-lanka-creditor-india-says	/tmp/news_lk2/articles/39/39dd5560.json
news-first-lk	1650703620	#OccupyGalleFace continues for 15th consecutive day	https://www.newsfirst.lk/2022/04/23/occupygalleface-continues-for-15th-consecutive-day/	/tmp/news_lk2/articles/a5/a5a2d96e.json
news-first-lk	1650703440	EU provides grants for small tourism businesses	https://www.newsfirst.lk/2022/04/23/eu-provides-grants-for-small-tourism-businesses/	/tmp/news_lk2/articles/55/55a22d77.json
daily-mirror-lk	1650699840	7 independent group MPs meet Chinese envoy, request China’s support to SL	https://www.dailymirror.lk/breaking_news/7-independent-group-MPs-meet-Chinese-envoy-request-Chinas-support-to-SL/108-235574	/tmp/news_lk2/articles/f8/f8aceebc.json
ada-derana-lk	1650698580	Minister Naseer Ahamed stripped of SLMC party membership	http://www.adaderana.lk/news/81999/minister-naseer-ahamed-stripped-of-slmc-party-membership	/tmp/news_lk2/articles/3c/3c7103f4.json
news-first-lk	1650696960	US $200Mn allocated for purchasing medicine	https://www.newsfirst.lk/2022/04/23/us-200mn-allocated-for-purchasing-medicine/	/tmp/news_lk2/articles/19/191d55b4.json
news-first-lk	1650696480	Treat China as any other creditor in SL debt restructuring: Indian Finance Minister Sitharaman	https://www.newsfirst.lk/2022/04/23/treat-china-as-any-other-creditor-in-sl-debt-restructuring-indian-finance-minister-sitharaman/	/tmp/news_lk2/articles/04/04f1bf7b.json
news-first-lk	1650695220	Practical examinations for subjects at 2021 A/Ls to be held soon	https://www.newsfirst.lk/2022/04/23/practical-examinations-for-subjects-at-2021-a-ls-to-be-held-soon/	/tmp/news_lk2/articles/a2/a2a78456.json
news-first-lk	1650695040	Police seizes illegal stock of 6,000 cigarettes	https://www.newsfirst.lk/2022/04/23/police-seizes-illegal-stock-of-6000-cigarettes/	/tmp/news_lk2/articles/d8/d8f9bde6.json
economy-next-com	1650693240	Sri Lanka’s top businesses express solidarity with protestors, call for solutions, stability	https://economynext.com/sri-lankas-top-businesses-express-solidarity-with-protestors-call-for-solutions-stability-93371/	/tmp/news_lk2/articles/06/068ba76b.json
ada-derana-lk	1650692520	Advisers seek role with creditors for USD 12 Bn Sri Lanka debt revamp	http://www.adaderana.lk/news/81998/advisers-seek-role-with-creditors-for-usd-12-bn-sri-lanka-debt-revamp	/tmp/news_lk2/articles/e6/e6bab9d7.json
island-lk	1650690840	People’s-revolt yes; Arab-Winter no	http://island.lk/peoples-revolt-yes-arab-winter-no/	/tmp/news_lk2/articles/50/507e85cb.json
island-lk	1650690720	Exploring Gal Oya National Park and Yala after expansion	http://island.lk/exploring-gal-oya-national-park-and-yala-after-expansion/	/tmp/news_lk2/articles/4d/4d2eb684.json
island-lk	1650690300	PREMADASA MADE KEHELWATTE FAMOUS	http://island.lk/premadasa-made-kehelwatte-famous/	/tmp/news_lk2/articles/1b/1bc79f50.json
news-first-lk	1650690300	Independent MPs seek China’s support	https://www.newsfirst.lk/2022/04/23/independent-mps-seek-chinas-support/	/tmp/news_lk2/articles/e5/e5efe6eb.json
island-lk	1650690120	A Brief Response to the Current National Crisis – A Way Forward	http://island.lk/a-brief-response-to-the-current-national-crisis-a-way-forward/	/tmp/news_lk2/articles/40/404a5c4c.json
ada-derana-lk	1650690060	Seven independent MPs call on Chinese ambassador	http://www.adaderana.lk/news/81997/seven-independent-mps-call-on-chinese-ambassador	/tmp/news_lk2/articles/a5/a5348875.json
ada-derana-lk	1650690060	Chinese ambassador meets 7 independent MPs	http://www.adaderana.lk/news/81997/chinese-ambassador-meets-7-independent-mps-	/tmp/news_lk2/articles/a4/a4fa2f7e.json
island-lk	1650689760	The deadlock continues	http://island.lk/the-deadlock-continues/	/tmp/news_lk2/articles/b5/b59e2aca.json
island-lk	1650689640	Political authoritarianism and neoliberal tinkering	http://island.lk/political-authoritarianism-and-neoliberal-tinkering/	/tmp/news_lk2/articles/e8/e8fb9af9.json
island-lk	1650689400	A Trojan Horse at Diyawanna Oya	http://island.lk/a-trojan-horse-at-diyawanna-oya/	/tmp/news_lk2/articles/1f/1f7e12ba.json
island-lk	1650689340	THE OPPOSITION’S GROUP OF 40: CONFUSION & CLARITY	http://island.lk/the-oppositions-group-of-40-confusion-clarity/	/tmp/news_lk2/articles/79/79cddbe9.json
island-lk	1650689100	BRINGING MAHAVELI WATER TO KANTALE ONE YEAR AHEAD OF SCHEDULE	http://island.lk/bringing-mahaveli-water-to-kantale-one-year-ahead-of-schedule/	/tmp/news_lk2/articles/6d/6d54a5c4.json
news-first-lk	1650689040	Loss of Rs. 250Mn daily due to low-priced gas cylinders: Litro	https://www.newsfirst.lk/2022/04/23/loss-of-rs-250mn-daily-due-to-low-priced-gas-cylinders-litro/	/tmp/news_lk2/articles/bc/bc15eaf7.json
news-first-lk	1650689040	Families of 21/4 victims visiting Rome to meet the Pope tomorrow	https://www.newsfirst.lk/2022/04/23/families-of-21-4-victims-visiting-rome-to-meet-the-pope-tomorrow/	/tmp/news_lk2/articles/c1/c111ccdd.json
island-lk	1650689040	Ceylon Tobacco Co. and the emergence of Sri Lanka’s cut flower industry	http://island.lk/ceylon-tobacco-co-and-the-emergence-of-sri-lankas-cut-flower-industry/	/tmp/news_lk2/articles/92/92b8b46c.json
island-lk	1650688800	Parallels between Avurudhu observances and the status quo	http://island.lk/parallels-between-avurudhu-observances-and-the-status-quo/	/tmp/news_lk2/articles/2f/2f8341c3.json
island-lk	1650688800	Girdling the globe; the Anchor vs. Nespray competition	http://island.lk/girdling-the-globe-the-anchor-vs-nespray-competition/	/tmp/news_lk2/articles/60/602677b6.json
daily-mirror-lk	1650688260	Difference between two meals 2018-2022	https://www.dailymirror.lk/latest_news/Difference-between-two-meals-2018-2022/342-235570	/tmp/news_lk2/articles/da/da28823f.json
daily-mirror-lk	1650688260	Difference between two meals 2018-2022	https://www.dailymirror.lk/caption_story/Difference-between-two-meals-2018-2022/110-235570	/tmp/news_lk2/articles/a0/a045b5bb.json
ada-derana-lk	1650687660	Rice imported from India sold for concessionary prices at Sathosa outlets	http://www.adaderana.lk/news/81996/rice-imported-from-india-sold-for-concessionary-prices-at-sathosa-outlets	/tmp/news_lk2/articles/07/0780b36f.json
island-lk	1650687480	ComBank now offers WhatsApp and Viber Banking services in Sinhala, Tamil and English	http://island.lk/combank-now-offers-whatsapp-and-viber-banking-services-in-sinhala-tamil-and-english/	/tmp/news_lk2/articles/15/1562d674.json
island-lk	1650687480	Emirates to launch NFTs and experiences in the metaverse	http://island.lk/emirates-to-launch-nfts-and-experiences-in-the-metaverse/	/tmp/news_lk2/articles/2e/2e95dd9f.json
island-lk	1650687420	PIC SAVED AS FITCH Chas P Hayley shines in Gold at Industrial Excellence Awards 2022	http://island.lk/pic-saved-as-fitch-chas-p-hayley-shines-in-gold-at-industrial-excellence-awards-2022/	/tmp/news_lk2/articles/09/09ab9551.json
island-lk	1650687360	Fitch places seven Lankan insurers on RWN	http://island.lk/fitch-places-seven-lankan-insurers-on-rwn/	/tmp/news_lk2/articles/fd/fdd1c3b4.json
island-lk	1650687120	AmSafe Bridport Lanka among Best Workplaces in the Manufacturing and Production Industry	http://island.lk/amsafe-bridport-lanka-among-best-workplaces-in-the-manufacturing-and-production-industry/	/tmp/news_lk2/articles/84/84b9ff2a.json
economy-next-com	1650687060	Sri Lanka seeks investors to inject US$2bn into central bank: Finance Minister	https://economynext.com/sri-lanka-seeks-investors-to-inject-us2bn-into-central-bank-finance-minister-93367/	/tmp/news_lk2/articles/fe/feb37437.json
economy-next-com	1650687060	Sri Lanka seeks investors to inject US$1-2bn into central bank: Finance Minister	https://economynext.com/sri-lanka-seeks-investors-to-inject-us1-2bn-into-central-bank-finance-minister-93367/	/tmp/news_lk2/articles/e6/e6199c68.json
island-lk	1650687060	JKH throws its weight behind peoples’demands	http://island.lk/jkh-throws-its-weight-behind-peoplesdemands/	/tmp/news_lk2/articles/bd/bd9860f7.json
economy-next-com	1650687060	Sri Lanka seeks investors to inject US$1-2bn into central bank: Sabry	https://economynext.com/sri-lanka-seeks-investors-to-inject-us1-2bn-into-central-bank-sabry-93367/	/tmp/news_lk2/articles/3e/3e004e46.json
island-lk	1650687060	THE ONE LAW FOR SRI LANKA	http://island.lk/the-one-law-for-sri-lanka/	/tmp/news_lk2/articles/89/89e4075a.json
news-first-lk	1650686460	Event hall charges and other related fees up by 40%	https://www.newsfirst.lk/2022/04/23/event-hall-charges-and-other-related-fees-up-by-40/	/tmp/news_lk2/articles/12/12fa6ee2.json
economy-next-com	1650686340	Sri Lanka Insurance Corporation downgraded to CC by Fitch amid broken soft-peg	https://economynext.com/sri-lanka-insurance-corporation-downgraded-to-cc-by-fitch-amid-broken-soft-peg-93366/	/tmp/news_lk2/articles/b6/b65bfd1d.json
daily-mirror-lk	1650685800	SL to receive medicine & medical equipment from India, Indonesia	https://www.dailymirror.lk/breaking_news/SL-to-receive-medicine-medical-equipment-from-India-Indonesia/108-235572	/tmp/news_lk2/articles/0a/0a7d8d9a.json
news-first-lk	1650685260	75% of country’s construction at a standstill: National Construction Association	https://www.newsfirst.lk/2022/04/23/75-of-countrys-construction-at-a-standstill-national-construction-association/	/tmp/news_lk2/articles/49/49128edc.json
news-first-lk	1650685140	SL due to receive medicine & medical equipment from India	https://www.newsfirst.lk/2022/04/23/sl-due-to-receive-medicine-medical-equipment-from-india/	/tmp/news_lk2/articles/9a/9ae4bd93.json
news-first-lk	1650684300	#Rambukkana: Last rites of deceased to be held today	https://www.newsfirst.lk/2022/04/23/rambukkana-last-rites-of-deceased-to-be-held-today/	/tmp/news_lk2/articles/2e/2ec75ae6.json
daily-mirror-lk	1650682560	SLMC sacks Nazeer Ahmed	https://www.dailymirror.lk/breaking_news/SLMC-sacks-Nazeer-Ahmed/108-235569	/tmp/news_lk2/articles/d0/d0751a00.json
daily-mirror-lk	1650682560	SLMC sacks Nazeer Ahmed	https://www.dailymirror.lk/latest_news/SLMC-sacks-Nazeer-Ahmed/342-235569	/tmp/news_lk2/articles/61/61ea3291.json
news-first-lk	1650682020	IMF may take time, ADB, WB, US & Indian aid underway: Finance Minister	https://www.newsfirst.lk/2022/04/23/imf-may-take-time-adb-wb-us-indian-aid-underway-finance-minister/	/tmp/news_lk2/articles/16/16a9ad30.json
ada-derana-lk	1650681120	Sri Lanka to receive medical donations from India and Indonesia	http://www.adaderana.lk/news/81995/sri-lanka-to-receive-medical-donations-from-india-and-indonesia	/tmp/news_lk2/articles/56/56462260.json
ada-derana-lk	1650681120	Sri Lanka to receive donations of medicines and supplies from India, Indonesia	http://www.adaderana.lk/news/81995/sri-lanka-to-receive-donations-of-medicines-and-supplies-from-india-indonesia	/tmp/news_lk2/articles/d4/d4cffeb0.json
ada-derana-lk	1650679320	Final rites of Rambukkana police shooting victim performed today	http://www.adaderana.lk/news/81993/final-rites-of-rambukkana-police-shooting-victim-performed-today	/tmp/news_lk2/articles/07/07695528.json
ada-derana-lk	1650678840	Heavy rains above 100mm likely in six provinces including Western	http://www.adaderana.lk/news/81992/heavy-rains-above-100mm-likely-in-six-provinces-including-western	/tmp/news_lk2/articles/1a/1aac065c.json
economy-next-com	1650677580	Sri Lanka asks for US$1.5bn in new loans from India amid broken soft-peg	https://economynext.com/sri-lanka-asks-for-us1-5bn-in-new-loans-from-india-amid-broken-soft-peg-93362/	/tmp/news_lk2/articles/32/32fc695a.json
daily-mirror-lk	1650676800	Prasanna willing to meet Cardinal	https://www.dailymirror.lk/latest_news/Prasanna-willing-to-meet-Cardinal/342-235568	/tmp/news_lk2/articles/8b/8b286c71.json
daily-mirror-lk	1650676800	Prasanna willing to meet Cardinal	https://www.dailymirror.lk/breaking_news/Prasanna-willing-to-meet-Cardinal/108-235568	/tmp/news_lk2/articles/89/895ca546.json
daily-mirror-lk	1650658980	Is the “House of Rajapaksa” Falling Down?	https://www.dailymirror.lk/opinion/Is-the-House-of-Rajapaksa-Falling-Down/172-235563	/tmp/news_lk2/articles/b0/b0275f89.json
daily-mirror-lk	1650658980	Is the “House of Rajapaksa” Falling Down?	https://www.dailymirror.lk/plus/Is-the-House-of-Rajapaksa-Falling-Down/352-235563	/tmp/news_lk2/articles/4a/4a7689e6.json
daily-mirror-lk	1650658980	Is the “House of Rajapaksa” Falling Down?	https://www.dailymirror.lk/recomended-news/Is-the-House-of-Rajapaksa-Falling-Down/277-235563	/tmp/news_lk2/articles/6a/6a5b3b49.json
daily-mirror-lk	1650658980	Is the “House of Rajapaksa” Falling Down?	https://www.dailymirror.lk/dbs-jeyaraj-column/Is-the-House-of-Rajapaksa-Falling-Down/192-235563	/tmp/news_lk2/articles/41/41e59d01.json
daily-mirror-lk	1650658680	Desperation of an Executive President	https://www.dailymirror.lk/opinion/Desperation-of-an-Executive-President/172-235562	/tmp/news_lk2/articles/70/702321a3.json
daily-mirror-lk	1650658620	Sinharaja sans a buffer zone even 18 years after Cabinet decision	https://www.dailymirror.lk/opinion/Sinharaja-sans-a-buffer-zone-even-18-years-after-Cabinet-decision/172-235561	/tmp/news_lk2/articles/e1/e1347988.json
